latlon,planning_area_id
52.5292248_13.4434803,02400520
52.4326607_13.2594767,06300526
52.4333509_13.2604613,06300526
52.5462181_13.4181564,03601346
52.4641975_13.5424312,09200512
52.5302411_13.4361889,03701660
52.4523288_13.3336425,06100208
52.5070283_13.306805,04300623
52.4925778_13.3666134,07100206
52.4900829_13.3605679,07200411
52.4877101_13.3596813,07200411
52.4867146_13.358247,07200411
52.5513221_13.4187538,03601243
52.5036466_13.3839735,02100101
52.4682443_13.3217331,07300516
52.5112096_13.4565904,02500833
52.4723163_13.3146496,04400835
52.4274696_13.3311231,06200422
52.5014596_13.3538868,07100103
52.5115566_13.4132492,01100312
52.5405022_13.3494011,01401046
52.5031163_13.3908407,02100102
52.4953555_13.3402195,07100101
52.4967552_13.3456821,07100101
52.4962115_13.3428292,07100101
52.4952211_13.3420572,07100101
52.53161_13.394174,01100415
52.5894912_13.2815209,12200515
52.4866188_13.3161408,04501146
52.500652_13.3411637,07100101
52.5011142_13.3369491,04501042
52.5297886_13.4152952,03701556
52.5015473_13.3347882,04501042
52.5570961_13.2090849,05100104
52.4935124_13.3133563,04501043
52.5058089_13.3341209,04501042
52.4886787_13.3494473,07200409
52.4899342_13.3488679,07100204
52.5437952_13.2908749,04100101
52.5164723_13.4683027,02500728
52.5156941_13.3044186,04300621
52.5122008_13.2974658,04300414
52.5129081_13.2973293,04300414
52.5110688_13.3022071,04300623
52.5757846_13.4131581,03400724
52.4960817_13.5100846,11401135
52.5087455_13.3089371,04300623
52.5303309_13.3875982,01100415
52.489234_13.394105,02200211
52.5340117_13.4158016,03701556
52.4992468_13.3930786,02100102
52.5571759_13.3772525,01300730
52.4022732_13.5427067,09300923
52.4643293_13.3386458,06100209
52.5482976_13.3520419,01400942
52.4548886_13.3244156,06100102
52.4675228_13.3851852,07400824
52.5034971_13.4191496,02300314
52.5411515_13.3402886,01400938
52.5020877_13.3308709,04501042
52.4153894_13.495359,08401244
52.486497_13.4296791,08100311
52.5469933_13.3498825,01400942
52.5685937_13.3621796,12100103
52.4795712_13.3500029,07200308
52.5014172_13.3308044,04501042
52.5037283_13.324396,04501041
52.4988979_13.3622142,07100205
52.500615_13.325199,04501042
52.493435_13.436894,02300418
52.5090261_13.3739893,01100102
52.5044051_13.410638,02100104
52.5325548_13.4121626,03701554
52.5000634_13.3194026,04501041
52.4976161_13.3502476,07100102
52.49854_13.3538158,07100102
52.4993584_13.3483113,07100102
52.4989406_13.3512559,07100102
52.4983295_13.3493772,07100102
52.4997061_13.3637771,01100104
52.5004685_13.3636862,01100104
52.5020226_13.3547157,01100103
52.4369971_13.4207387,08200729
52.50269_13.3656278,01100104
52.5032983_13.3661611,01100104
52.5007425_13.3633042,01100103
52.5177858_13.4072054,01100310
52.4884301_13.349918,07200409
52.4849642_13.3454022,07200409
52.4996833_13.3026506,04500936
52.494048_13.3536315,07100204
52.4973293_13.3615177,07100103
52.4969587_13.36197,07100205
52.4984442_13.3544758,07100103
52.461025_13.317878,06100102
52.5017035_13.3174071,04501041
52.5033148_13.3217757,04501041
52.5023708_13.3216412,04501041
52.5002822_13.3247497,04501041
52.5056192_13.4694947,02500834
52.5105298_13.2863693,04300414
52.4582324_13.2920817,06400844
52.5274504_13.3981267,01100309
52.5244438_13.4065961,01100309
52.4960064_13.3131527,04501043
52.499669_13.33023,04501045
52.4999253_13.4412276,02300419
52.4763994_13.3112964,04400834
52.5489518_13.4111377,03601142
52.4944446_13.4186046,02200213
52.4989799_13.3140033,04501043
52.4610262_13.5196457,09200511
52.4611103_13.5205151,09200511
52.5124933_13.4068346,01100312
52.5239479_13.4093818,01100310
52.5380589_13.4195778,03701555
52.5384824_13.4173512,03701555
52.5384829_13.4171739,03701555
52.5390592_13.4175556,03701555
52.5277703_13.4005346,01100309
52.5248662_13.3951822,01100309
52.5250846_13.3950698,01100309
52.4990463_13.4383392,02300419
52.5137288_13.4535431,02500833
52.5110517_13.4515415,02400624
52.5480555_13.4078676,03601142
52.4375884_13.5548778,09200717
52.4539608_13.3384671,06100208
52.525315_13.401667,01100309
52.5631094_13.4025798,03400721
52.5136319_13.4583752,02500830
52.5308372_13.4019336,01100416
52.5309287_13.3966067,01100415
52.4860971_13.3390066,07200307
52.4874508_13.3590224,07200411
52.4878927_13.3601498,07200411
52.4899158_13.3594546,07200409
52.4153899_13.4776976,08401242
52.5282593_13.391331,01100415
52.5282123_13.3913774,01100415
52.4806571_13.4397666,08100415
52.6176794_13.3059217,12400722
52.5416001_13.4252032,03601348
52.5195867_13.4152257,01100311
52.4919822_13.4206473,02200213
52.5342457_13.387974,01300835
52.5405216_13.3854943,01300835
52.479073_13.4415376,08100415
52.5139371_13.4998139,11300725
52.4643814_13.3260177,06100103
52.4582234_13.3245415,06100102
52.5005468_13.4228384,02300314
52.5000786_13.4177996,02300314
52.5583606_13.3791243,01300730
52.5694221_13.3999566,03400721
52.4914577_13.3866204,02200209
52.5158819_13.3048496,04300621
52.5595707_13.3797506,01300730
52.4988597_13.4001174,02100105
52.505292_13.4670571,02500834
52.5246456_13.3688359,01200628
52.445195_13.574089,09401534
52.5689607_13.1958122,05100101
52.4874342_13.4516916,09100101
52.5284646_13.3943337,01100309
52.5247823_13.3828345,01100308
52.542537_13.359229,01401047
52.4784979_13.4237818,08100102
52.5173667_13.4435436,02400522
52.4287391_13.164943,06400735
52.5724005_13.1955885,05100101
52.4862364_13.376384,02200209
52.5551324_13.3411784,01400937
52.4997486_13.4433667,02300419
52.5568941_13.3775583,01300730
52.5719365_13.3304874,12200307
52.5292294_13.3002129,04300517
52.5176546_13.4659567,02500728
52.5398014_13.3881183,01300835
52.5489243_13.4115196,03601142
52.5139717_13.4622765,02500830
52.5129778_13.5946089,10400835
52.5138051_13.3917145,01100206
52.5595199_13.4090755,03400826
52.4305547_13.3178921,06200421
52.5428711_13.4126676,03601346
52.473783_13.4497545,08100417
52.5073652_13.322369,04300624
52.5304372_13.3834937,01100415
52.5498388_13.3535899,01401048
52.5365575_13.3752048,01100308
52.5316389_13.3813837,01100308
52.5791896_13.4816865,11100101
52.5173585_13.3076546,04300619
52.5021882_13.336452,04501042
52.5102725_13.2822205,04200311
52.5337314_13.3844938,01100414
52.5242487_13.3795469,01100308
52.4555175_13.1449754,05400944
52.5177632_13.4655948,02500728
52.5088286_13.3923006,01100207
52.4919183_13.4277045,08100310
52.5029511_13.3222749,04501041
52.5211518_13.4149628,01100310
52.5117393_13.4527803,02500833
52.5203994_13.410896,01100310
52.4864292_13.3558514,07200409
52.5096635_13.4581211,02500833
52.5111196_13.4584912,02500833
52.5428218_13.4206355,03601347
52.502348_13.3958211,02100103
52.5366338_13.4203939,03701555
52.5802689_13.4009371,03200206
52.5500996_13.3490651,01400938
52.5501691_13.3489468,01400938
52.5209108_13.195933,05200630
52.5158088_13.4513207,02400624
52.5331947_13.3601271,01200624
52.5343204_13.3591683,01200624
52.5339869_13.3980928,01100415
52.519357_13.392995,01100206
52.499273_13.4192421,02300314
52.5668217_13.3630587,12100102
52.5631976_13.3640496,12100204
52.504183_13.420258,02300314
52.5516269_13.4308133,03500934
52.5461691_13.3583304,01400942
52.5499546_13.3643885,01401049
52.5655124_13.4009605,03400721
52.5331293_13.3801916,01100414
52.4714766_13.4411066,08100208
52.589048_13.2798355,12200515
52.4833964_13.441162,08100312
52.4800619_13.3240302,04501151
52.479707_13.3256761,04501151
52.5066137_13.3039472,04300623
52.5098553_13.2832082,04200311
52.553437_13.3764258,01401044
52.5257704_13.382209,01100308
52.5836235_13.2867648,12200515
52.4427167_13.3804584,07501029
52.438783_13.380017,07501029
52.4450418_13.3748899,07501029
52.5006694_13.419486,02300314
52.5408784_13.3508029,01401046
52.514648_13.3812369,01100205
52.5212498_13.4115986,01100310
52.4884054_13.3400929,07200307
52.4708197_13.4201717,08100103
52.5413805_13.342387,01400938
52.4121302_13.6634088,09401635
52.5446822_13.360672,01401047
52.375587_13.6493666,09301228
52.542167_13.5003356,11200515
52.4798435_13.3603929,07200413
52.4486878_13.4496127,08200726
52.5131176_13.2943373,04300414
52.4716914_13.4292751,08100208
52.4846389_13.4380084,08100312
52.4972613_13.3902445,02200210
52.5411151_13.4127101,03601347
52.5342481_13.4315383,03701660
52.5521855_13.4193768,03601243
52.5178016_13.46852,02500728
52.5105511_13.3808201,01100205
52.4742944_13.4265785,08100103
52.5484269_13.2005567,05100315
52.4958226_13.4432288,02300419
52.542161_13.4132554,03601346
52.509657_13.4601239,02500833
52.5251095_13.330273,01200521
52.5326839_13.3287187,01200519
52.5290074_13.3288778,01200519
52.5285096_13.328434,01200518
52.5265669_13.345171,01200625
52.5091533_13.3918004,01100207
52.5414548_13.4089012,03601142
52.4988892_13.3075292,04501043
52.525913_13.3064194,04300518
52.4714251_13.429405,08100208
52.5471622_13.4271348,03601244
52.5501254_13.4172325,03601243
52.526552_13.3936902,01100309
52.4897565_13.3537982,07200409
52.5147732_13.4864215,11300724
52.5362898_13.4075518,03701554
52.4870598_13.3548354,07200409
52.4942211_13.4184427,02200213
52.5067569_13.4616719,02500834
52.5113938_13.4597283,02500833
52.4930779_13.3336796,04501152
52.4693664_13.4305047,08100208
52.5613254_13.4125042,03400826
52.4548444_13.327414,06100208
52.5252735_13.3104697,04300518
52.5509855_13.3541292,01401048
52.4949152_13.4308773,02300418
52.6313524_13.5059061,03100102
52.5140309_13.3970535,01100206
52.4968973_13.3239431,04501044
52.4656684_13.3940423,07400927
52.5409779_13.41098,03701554
52.5852166_13.4285089,03400725
52.4969872_13.5234075,11401137
52.520454_13.3950002,01100206
52.5131581_13.40932,01100312
52.510332_13.4688974,02500832
52.5058775_13.4061616,02100104
52.444898_13.5763293,09401534
52.6179754_13.3930382,03200204
52.4912481_13.4498138,09100101
52.5509869_13.3848457,01300733
52.4933933_13.4370187,02300418
52.5152105_13.3888747,01100206
52.535335_13.394977,01100415
52.5008818_13.343105,07100101
52.4584424_13.5270166,09200512
52.4440505_13.299792,06300633
52.4889454_13.4029223,02200211
52.4990662_13.3121976,04501043
52.4660668_13.4867927,09100304
52.4654983_13.4875038,09100304
52.465455_13.4875668,09100304
52.5126629_13.4530743,02500833
52.4818184_13.4369318,08100314
52.5020648_13.3302638,04501042
52.5019215_13.3292759,04501042
52.5097393_13.5576011,10300733
52.5127409_13.3822271,01100205
52.5240862_13.3343041,01200522
52.3868162_13.4044254,07601544
52.5077392_13.437601,02400625
52.5267982_13.3327838,01200521
52.4919521_13.4205163,02200213
52.5780868_13.4040512,03400722
52.4813733_13.4251646,08100206
52.4978285_13.3417388,07100101
52.5538161_13.3456348,01400938
52.4628469_13.3234125,06100103
52.4869117_13.3503741,07200409
52.5687309_13.4015207,03400721
52.5341358_13.4159236,03701556
52.5381519_13.3964017,01100416
52.5650467_13.3938733,03400721
52.4669431_13.3280048,07300516
52.5336047_13.1978175,05200629
52.5296298_13.3987549,01100415
52.5233023_13.3991175,01100309
52.5061288_13.3799037,02100101
52.5258152_13.4519225,02500726
52.5428261_13.418085,03601347
52.5293893_13.43391,03701660
52.529775_13.4074888,03701554
52.5050532_13.3214245,04300624
52.5391997_13.4106316,03701554
52.4976672_13.429427,02300417
52.504214_13.2955068,04300416
52.5465942_13.5493907,10100210
52.5553107_13.5612126,10100208
52.513708_13.4180811,01100313
52.4963075_13.3578795,07100103
52.4924863_13.4282099,08100310
52.5437677_13.4183564,03601347
52.6140078_13.3212405,12400723
52.5123173_13.4570932,02500833
52.4963325_13.294772,04500938
52.5076675_13.3879776,01100205
52.5123013_13.4542965,02500833
52.5113167_13.4602606,02500833
52.51665_13.3879755,01100206
52.5393727_13.573131,10100316
52.5972853_13.3549199,12601134
52.5577577_13.390261,01300732
52.5349134_13.4182897,03701556
52.5336025_13.4252749,03701659
52.5467225_13.5926139,10200417
52.539388_13.4108883,03701554
52.5157744_13.4041102,01100207
52.5354848_13.3974744,01100415
52.5082522_13.2945832,04300416
52.5008383_13.4172249,02300314
52.5226674_13.3934847,01100309
52.5613032_13.3815015,01300731
52.4591109_13.3207262,06100102
52.5177268_13.4071636,01100310
52.4976994_13.4374639,02300419
52.5249782_13.4018807,01100309
52.493568_13.3330477,04501152
52.4977876_13.3476624,07100102
52.5547004_13.3847125,01300733
52.4801649_13.4381582,08100415
52.5252771_13.483169,11300620
52.5126327_13.3052776,04300621
52.509859_13.3992936,01100207
52.4730618_13.321831,07300515
52.5096423_13.4558099,02500834
52.4799239_13.4229832,08100102
52.4798997_13.4227742,08100102
52.4395926_13.2143575,06400737
52.5177972_13.3975559,01100206
52.4980587_13.2893891,04500937
52.5885513_13.4351679,03400725
52.4944972_13.4289711,02300417
52.5593061_13.3846108,01300731
52.4383941_13.5094825,09100409
52.4356902_13.5293987,09200715
52.5244953_13.3296302,01200521
52.5221419_13.3634943,01200628
52.4855829_13.4252022,08100206
52.4852757_13.4290998,08100314
52.5237558_13.6210804,10400938
52.5323532_13.4305604,03701660
52.4928017_13.3716141,02200207
52.5283396_13.4095797,01100310
52.5058246_13.4659577,02500834
52.4965964_13.2920059,04500938
52.589443_13.2930058,12500824
52.4931988_13.4214068,02200213
52.5057864_13.3058261,04300623
52.5066437_13.2968728,04300416
52.5158579_13.1970971,05200630
52.5254125_13.1966725,05200630
52.5328452_13.1976627,05200629
52.5317465_13.1970259,05200629
52.5149551_13.4714478,02500729
52.4485842_13.3388829,06100206
52.5210544_13.3275814,04300620
52.486256_13.4652513,09100202
52.5549093_13.3843568,01300733
52.5198075_13.3980659,01100206
52.5060829_13.3145182,04300624
52.5290266_13.4242482,03701659
52.5413721_13.4098794,03601142
52.5399504_13.4242726,03601348
52.5204269_13.2997629,04300619
52.5062632_13.2834293,04300415
52.5745767_13.3645524,12100103
52.4857179_13.3612874,07200413
52.4855588_13.3574754,07200410
52.5506983_13.3488695,01400938
52.517589_13.4647747,02500728
52.5002718_13.3387928,07100101
52.5006244_13.337914,07100101
52.5020279_13.3379256,04501042
52.4999905_13.3094925,04501043
52.5309987_13.4228741,03701659
52.4979494_13.4419264,02300419
52.5168089_13.3904178,01100206
52.5247036_13.4099587,01100310
52.5283359_13.386078,01100415
52.497797_13.4232699,02300417
52.4978419_13.4249523,02300417
52.4991763_13.4299627,02300417
52.4989354_13.4305407,02300417
52.5474929_13.4094453,03601142
52.5474023_13.4084651,03601142
52.5319525_13.3892274,01100415
52.5346652_13.3790445,01100414
52.4395351_13.4602529,08401140
52.4803978_13.5243537,11501341
52.5412189_13.4127493,03601347
52.4697903_13.4259061,08100104
52.5102156_13.5013705,11400929
52.5590203_13.2101949,05100104
52.4864674_13.3574466,07200410
52.5142622_13.4670711,02500831
52.4954879_13.4179787,02200213
52.4688741_13.3859568,07400927
52.52394_13.3338029,01200522
52.5287393_13.3838035,01100308
52.5248057_13.3041606,04300518
52.5549666_13.4219758,03400827
52.5168772_13.4067287,01100310
52.5087887_13.3176613,04300624
52.5090532_13.3016539,04300416
52.4985297_13.4348417,02300419
52.5490158_13.3610483,01401048
52.5396174_13.4230138,03601348
52.5152595_13.4613955,02500728
52.4187796_13.5458205,09300920
52.5159891_13.4608631,02500728
52.5398383_13.4068458,03701554
52.4885934_13.3625967,07200411
52.5237116_13.4002504,01100309
52.5239553_13.3996161,01100309
52.5520958_13.3414686,01400937
52.5245299_13.4041265,01100309
52.4722951_13.3135147,04400834
52.5108524_13.4563827,02500833
52.5114558_13.4699363,02500832
52.4952775_13.4174367,02200213
52.5034816_13.3424664,07100101
52.5113456_13.3982387,01100207
52.4518489_13.2705479,06400842
52.508263_13.463615,02500833
52.4733136_13.3170138,04400835
52.5919925_13.2859161,12200515
52.5054593_13.4693533,02500834
52.4961026_13.4224749,02300417
52.5140478_13.2640212,04200310
52.5233639_13.3851786,01100308
52.5381186_13.2030361,05100316
52.4994742_13.4395131,02300419
52.5269237_13.3934136,01100309
52.5442346_13.4220906,03601347
52.5117349_13.3898335,01100207
52.5155055_13.2912817,04300413
52.5462101_13.348835,01400942
52.489902_13.4237183,02200213
52.5509686_13.4117623,03601141
52.5218283_13.3270743,04300620
52.5473979_13.4280168,03601244
52.5245387_13.335152,01200522
52.5505594_13.4470104,03500935
52.5101309_13.380568,01100205
52.5104637_13.3799637,01100205
52.5124715_13.4577276,02500833
52.5049008_13.2988335,04300416
52.5277622_13.3304119,01200519
52.4987064_13.3168378,04501043
52.5132811_13.458543,02500830
52.5491142_13.3473456,01400938
52.5139594_13.3812055,01100205
52.4883451_13.3580098,07200409
52.5413583_13.350938,01401046
52.4579789_13.3847824,07400927
52.4911868_13.394829,02200211
52.4806947_13.4314047,08100206
52.47532_13.3237587,07300515
52.4802013_13.3279092,04501151
52.5099555_13.2737073,04200310
52.5174493_13.3877424,01100206
52.4721789_13.4291542,08100208
52.4901302_13.3565728,07200409
52.5229164_13.4520852,02500726
52.4119608_13.3669026,07601237
52.51683_13.2617085,04200308
52.5264835_13.3793031,01100308
52.5001599_13.3218194,04501041
52.4166617_13.1461285,06400735
52.5654106_13.4028222,03400721
52.5064752_13.3199852,04300624
52.4808391_13.3498768,07200308
52.3869008_13.4005464,07601544
52.5086568_13.3938575,01100207
52.5227551_13.4074446,01100310
52.4892197_13.3484217,07200409
52.5071643_13.2992883,04300416
52.5070895_13.2993165,04300416
52.4633298_13.345199,07300619
52.5097682_13.4545025,02500834
52.5219579_13.4147971,01100310
52.4726998_13.1448855,05400943
52.5110185_13.4565123,02500833
52.4954924_13.2986938,04500938
52.506944_13.3011382,04300416
52.5105855_13.3755287,01100102
52.5096266_13.2987379,04300416
52.5094322_13.4230961,01100313
52.4655648_13.3294024,06100103
52.4985369_13.4470896,02300419
52.4652716_13.4241609,08100105
52.482169_13.4222106,08100101
52.4871724_13.3541868,07200409
52.4702863_13.3336429,07300517
52.4948297_13.4336012,02300418
52.4923996_13.4282383,08100310
52.4889422_13.3937519,02200211
52.4920197_13.3937239,02200210
52.490499_13.3939175,02200211
52.5082687_13.4534439,02500834
52.5292095_13.3307394,01200519
52.5059889_13.4060963,02100104
52.5016774_13.4174293,02300314
52.5398635_13.4847981,11200513
52.5019983_13.341323,07100101
52.5065807_13.3055023,04300623
